Titel	Re­gister­typ	Re­gister	Divi­sions­faktor	Ein­heit	Vari­ablen­größe	Mindest­wert	Höchst­wert	Stan­dard­wert	
id:24970	MODBUS_HOLDING_REGISTER	5061	1		s16	-100	10000	0
id:24971	MODBUS_HOLDING_REGISTER	5062	1		u8	0	1	0
id:24972	MODBUS_HOLDING_REGISTER	5063	1		u16	0	1000	0
id:24973	MODBUS_HOLDING_REGISTER	5064	1		u8	0	1	0
id:24974	MODBUS_HOLDING_REGISTER	5065	1		u8	0	1	0
id:24975	MODBUS_HOLDING_REGISTER	5066	1		u16	0	1000	0
id:24976	MODBUS_HOLDING_REGISTER	5067	1		u8	0	1	0
id:24977	MODBUS_HOLDING_REGISTER	5068	1		u8	0	1	0
id:24978	MODBUS_HOLDING_REGISTER	5069	1		u16	0	1000	0
id:24979	MODBUS_HOLDING_REGISTER	5070	1		u8	0	1	0
id:24980	MODBUS_HOLDING_REGISTER	5071	1		u16	0	1000	0
Energieprotokoll – Erzeugte Energie für Heizung in der letzten Stunde	MODBUS_INPUT_REGISTER	2283	100	kWh	u32	0	0	0
Energieprotokoll – Erzeugte Energie für Brauchwasser in der letzten Stunde	MODBUS_INPUT_REGISTER	2285	100	kWh	u32	0	0	0
Energieprotokoll – Energieverbrauch für Heizung in der letzten Stunde	MODBUS_INPUT_REGISTER	2291	100	kWh	u32	0	0	0
Energieprotokoll – Energieverbrauch für Brauchwasser in der letzten Stunde	MODBUS_INPUT_REGISTER	2293	100	kWh	u32	0	0	0
Energieprotokoll – Energieverbrauch der Zusatzheizung für Heizung in der letzten Stunde	MODBUS_INPUT_REGISTER	2299	100	kWh	u32	0	0	0
Energieprotokoll – Energieverbrauch der Zusatzheizung für Brauchwasser in der letzten Stunde	MODBUS_INPUT_REGISTER	2301	100	kWh	u32	0	0	0
Energieprotokoll – Tatsächlicher Energieverbrauch	MODBUS_INPUT_REGISTER	2305	100	kWh	u32	0	0	0
Energieprotokoll – Tatsächlicher Energieverbrauch, Komponenten	MODBUS_INPUT_REGISTER	2408	100	kWh	u32	0	0	0
Verdichter Gesamtzeit Energiespeicherung, Haupteinheit (EP14)	MODBUS_INPUT_REGISTER	2335	1	h	u32	0	2147483647	0
Verdichter Gesamtzeit Energiespeicherung, Haupteinheit (EP15)	MODBUS_INPUT_REGISTER	2337	1	h	u32	0	2147483647	0
Verdichter Gesamtzeit Energiespeicherung, Wärmepumpe 1 (EP14)	MODBUS_INPUT_REGISTER	2339	1	h	u32	0	2147483647	0
Verdichter Gesamtzeit Energiespeicherung, Wärmepumpe 1 (EP15)	MODBUS_INPUT_REGISTER	2341	1	h	u32	0	2147483647	0
id:26694	MODBUS_INPUT_REGISTER	5208	1		u8	0	0	0
id:26695	MODBUS_INPUT_REGISTER	5209	1		u8	0	0	0
id:26696	MODBUS_HOLDING_REGISTER	5210	1		u8	0	1	0
id:26697	MODBUS_INPUT_REGISTER	5211	1		u8	0	0	0
id:26698	MODBUS_INPUT_REGISTER	5212	1		u8	0	0	0
id:26699	MODBUS_INPUT_REGISTER	5213	1		u8	0	0	0
id:26702	MODBUS_HOLDING_REGISTER	5216	1		u8	0	1	0
id:26703	MODBUS_HOLDING_REGISTER	5217	10	°C	s16	0	0	0
id:26704	MODBUS_HOLDING_REGISTER	5218	10	°C	s16	0	0	0
id:26705	MODBUS_HOLDING_REGISTER	5219	10	°C	s16	0	0	0
id:26706	MODBUS_HOLDING_REGISTER	5220	10	°C	s16	0	0	0
id:26707	MODBUS_HOLDING_REGISTER	5221	10	°C	s16	0	0	0
id:26708	MODBUS_HOLDING_REGISTER	5222	10	°C	s16	0	0	0
id:26711	MODBUS_HOLDING_REGISTER	5225	10	°C	s16	0	0	0
id:26793	MODBUS_INPUT_REGISTER	2375	1		u8	0	7	7
id:26794	MODBUS_INPUT_REGISTER	2376	1		u8	0	7	7
id:26795	MODBUS_INPUT_REGISTER	2377	1		u8	0	7	7
id:26796	MODBUS_INPUT_REGISTER	2378	1		u8	0	7	7
id:26797	MODBUS_INPUT_REGISTER	2379	1		u8	0	7	7
id:26798	MODBUS_INPUT_REGISTER	2380	1		u8	0	7	7
id:26799	MODBUS_INPUT_REGISTER	2381	1		u8	0	7	7
id:26800	MODBUS_INPUT_REGISTER	2382	1		u8	0	7	7
id:26801	MODBUS_INPUT_REGISTER	2383	1		u8	0	7	7
id:26802	MODBUS_INPUT_REGISTER	2384	1		u8	0	7	7
id:26803	MODBUS_INPUT_REGISTER	2385	1		u8	0	7	7
id:26804	MODBUS_INPUT_REGISTER	2386	1		u8	0	7	7
id:26805	MODBUS_INPUT_REGISTER	2387	1		u8	0	7	7
id:26806	MODBUS_INPUT_REGISTER	2388	1		u8	0	7	7
id:26807	MODBUS_INPUT_REGISTER	2389	1		u8	0	7	7
id:26808	MODBUS_INPUT_REGISTER	2390	1		u8	0	7	7
id:26809	MODBUS_INPUT_REGISTER	2391	1		u8	0	7	7
id:26810	MODBUS_INPUT_REGISTER	2392	1		u8	0	7	7
id:26811	MODBUS_INPUT_REGISTER	2393	1		u8	0	7	7
id:26812	MODBUS_INPUT_REGISTER	2394	1		u8	0	7	7
id:26813	MODBUS_INPUT_REGISTER	2395	1		u8	0	7	7
id:26814	MODBUS_INPUT_REGISTER	2396	1		u8	0	7	7
id:26815	MODBUS_INPUT_REGISTER	2397	1		u8	0	7	7
id:26816	MODBUS_INPUT_REGISTER	2398	1		u8	0	7	7
id:26817	MODBUS_HOLDING_REGISTER	5183	1		s16	-32768	32767	32767
id:26818	MODBUS_HOLDING_REGISTER	5184	1		s16	-32768	32767	32767
id:26819	MODBUS_HOLDING_REGISTER	5185	1		s16	-32768	32767	32767
id:26820	MODBUS_HOLDING_REGISTER	5186	1		s16	-32768	32767	32767
id:26821	MODBUS_HOLDING_REGISTER	5187	1		s16	-32768	32767	32767
id:26822	MODBUS_HOLDING_REGISTER	5188	1		s16	-32768	32767	32767
id:26823	MODBUS_HOLDING_REGISTER	5189	1		s16	-32768	32767	32767
id:26824	MODBUS_HOLDING_REGISTER	5190	1		s16	-32768	32767	32767
id:26825	MODBUS_HOLDING_REGISTER	5191	1		s16	-32768	32767	32767
id:26826	MODBUS_HOLDING_REGISTER	5192	1		s16	-32768	32767	32767
id:26827	MODBUS_HOLDING_REGISTER	5193	1		s16	-32768	32767	32767
id:26828	MODBUS_HOLDING_REGISTER	5194	1		s16	-32768	32767	32767
id:26829	MODBUS_HOLDING_REGISTER	5195	1		s16	-32768	32767	32767
id:26830	MODBUS_HOLDING_REGISTER	5196	1		s16	-32768	32767	32767
id:26831	MODBUS_HOLDING_REGISTER	5197	1		s16	-32768	32767	32767
id:26832	MODBUS_HOLDING_REGISTER	5198	1		s16	-32768	32767	32767
id:26833	MODBUS_HOLDING_REGISTER	5199	1		s16	-32768	32767	32767
id:26834	MODBUS_HOLDING_REGISTER	5200	1		s16	-32768	32767	32767
id:26835	MODBUS_HOLDING_REGISTER	5201	1		s16	-32768	32767	32767
id:26836	MODBUS_HOLDING_REGISTER	5202	1		s16	-32768	32767	32767
id:26837	MODBUS_HOLDING_REGISTER	5203	1		s16	-32768	32767	32767
id:26838	MODBUS_HOLDING_REGISTER	5204	1		s16	-32768	32767	32767
id:26839	MODBUS_HOLDING_REGISTER	5205	1		s16	-32768	32767	32767
id:26840	MODBUS_HOLDING_REGISTER	5206	1		s16	-32768	32767	32767
id:26865	MODBUS_HOLDING_REGISTER	5181	1		u8	0	1	0
id:26867	MODBUS_HOLDING_REGISTER	5182	1		u8	0	0	0
Kühlung m Solaren.übersch.	MODBUS_HOLDING_REGISTER	5458	1		u8	0	1	0
Heizung, nur Verdichter	MODBUS_INPUT_REGISTER	1585	10	kWh	u32	0	0	0
Brauchwasser, nur Verdichter	MODBUS_INPUT_REGISTER	1583	10	kWh	u32	0	0	0
Heizung, einschl. interner ZH	MODBUS_INPUT_REGISTER	1577	10	kWh	u32	0	0	0
Brauchwasser, einschl. interner ZH	MODBUS_INPUT_REGISTER	1575	10	kWh	u32	0	0	0
id:27790	MODBUS_INPUT_REGISTER	2437	1		u8	0	0	0
Strom (BE3)	MODBUS_INPUT_REGISTER	46	10	A	u32	0	0	0
Strom (BE2)	MODBUS_INPUT_REGISTER	48	10	A	u32	0	0	0
Strom (BE1)	MODBUS_INPUT_REGISTER	50	10	A	u32	0	0	0
id:27818	MODBUS_HOLDING_REGISTER	5459	1		u8	0	1	0
id:27819	MODBUS_HOLDING_REGISTER	5460	1		u8	0	1	0
id:27854	MODBUS_HOLDING_REGISTER	5078	1		u8	0	1	0
id:27855	MODBUS_HOLDING_REGISTER	5079	1		u8	0	100	0
id:28034	MODBUS_INPUT_REGISTER	2445	10	°C	s16	0	0	0
id:28035	MODBUS_INPUT_REGISTER	2446	10	°C	s16	0	0	0
id:28036	MODBUS_INPUT_REGISTER	2447	10	°C	s16	0	0	0
id:28037	MODBUS_INPUT_REGISTER	2448	10	°C	s16	0	0	0
id:28038	MODBUS_INPUT_REGISTER	2449	10	°C	s16	0	0	0
id:28039	MODBUS_INPUT_REGISTER	2450	10	°C	s16	0	0	0
id:28040	MODBUS_INPUT_REGISTER	2451	10	°C	s16	0	0	0
id:28041	MODBUS_INPUT_REGISTER	2452	10	°C	s16	0	0	0
id:28042	MODBUS_INPUT_REGISTER	2453	10	°C	s16	0	0	0
Heizkesseltemperatur (BT52)	MODBUS_INPUT_REGISTER	3800	10	°C	s16	0	0	0
id:28403	MODBUS_HOLDING_REGISTER	5600	1		s32	-10000	10000	100
id:28404	MODBUS_HOLDING_REGISTER	5602	1		s32	-10000	10000	100
id:28405	MODBUS_HOLDING_REGISTER	5604	1		s32	-10000	10000	100
id:28406	MODBUS_HOLDING_REGISTER	5606	1		s32	-10000	10000	100
id:28407	MODBUS_HOLDING_REGISTER	5608	1		s32	-10000	10000	100
id:28408	MODBUS_HOLDING_REGISTER	5610	1		s32	-10000	10000	100
id:28409	MODBUS_HOLDING_REGISTER	5612	1		s32	-10000	10000	100
id:28410	MODBUS_HOLDING_REGISTER	5614	1		s32	-10000	10000	100
id:28411	MODBUS_HOLDING_REGISTER	5616	1		s32	-10000	10000	100
id:28412	MODBUS_HOLDING_REGISTER	5618	1		s32	-10000	10000	100
id:28413	MODBUS_HOLDING_REGISTER	5620	1		s32	-10000	10000	100
id:28414	MODBUS_HOLDING_REGISTER	5622	1		s32	-10000	10000	100
id:28415	MODBUS_HOLDING_REGISTER	5624	1		s32	-10000	10000	100
id:28416	MODBUS_HOLDING_REGISTER	5626	1		s32	-10000	10000	100
id:28417	MODBUS_HOLDING_REGISTER	5628	1		s32	-10000	10000	100
id:28418	MODBUS_HOLDING_REGISTER	5630	1		s32	-10000	10000	100
id:28419	MODBUS_HOLDING_REGISTER	5632	1		s32	-10000	10000	100
id:28420	MODBUS_HOLDING_REGISTER	5634	1		s32	-10000	10000	100
id:28421	MODBUS_HOLDING_REGISTER	5636	1		s32	-10000	10000	100
id:28422	MODBUS_HOLDING_REGISTER	5638	1		s32	-10000	10000	100
id:28423	MODBUS_HOLDING_REGISTER	5640	1		s32	-10000	10000	100
id:28424	MODBUS_HOLDING_REGISTER	5642	1		s32	-10000	10000	100
id:28425	MODBUS_HOLDING_REGISTER	5644	1		s32	-10000	10000	100
id:28426	MODBUS_HOLDING_REGISTER	5646	1		s32	-10000	10000	100
id:28427	MODBUS_HOLDING_REGISTER	5648	1		s32	-10000	10000	100
id:28428	MODBUS_HOLDING_REGISTER	5650	1		s32	-10000	10000	100
id:28429	MODBUS_HOLDING_REGISTER	5652	1		s32	-10000	10000	100
id:28430	MODBUS_HOLDING_REGISTER	5654	1		s32	-10000	10000	100
id:28431	MODBUS_HOLDING_REGISTER	5656	1		s32	-10000	10000	100
id:28432	MODBUS_HOLDING_REGISTER	5658	1		s32	-10000	10000	100
id:28433	MODBUS_HOLDING_REGISTER	5660	1		s32	-10000	10000	100
id:28434	MODBUS_HOLDING_REGISTER	5662	1		s32	-10000	10000	100
id:28435	MODBUS_HOLDING_REGISTER	5664	1		s32	-10000	10000	100
id:28436	MODBUS_HOLDING_REGISTER	5666	1		s32	-10000	10000	100
id:28437	MODBUS_HOLDING_REGISTER	5668	1		s32	-10000	10000	100
id:28438	MODBUS_HOLDING_REGISTER	5670	1		s32	-10000	10000	100
id:28439	MODBUS_HOLDING_REGISTER	5672	1		s32	-10000	10000	100
id:28440	MODBUS_HOLDING_REGISTER	5674	1		s32	-10000	10000	100
id:28441	MODBUS_HOLDING_REGISTER	5676	1		s32	-10000	10000	100
id:28442	MODBUS_HOLDING_REGISTER	5678	1		s32	-10000	10000	100
id:28443	MODBUS_HOLDING_REGISTER	5680	1		s32	-10000	10000	100
id:28444	MODBUS_HOLDING_REGISTER	5682	1		s32	-10000	10000	100
id:28445	MODBUS_HOLDING_REGISTER	5684	1		s32	-10000	10000	100
id:28446	MODBUS_HOLDING_REGISTER	5686	1		s32	-10000	10000	100
id:28447	MODBUS_HOLDING_REGISTER	5688	1		s32	-10000	10000	100
id:28448	MODBUS_HOLDING_REGISTER	5690	1		s32	-10000	10000	100
id:28449	MODBUS_HOLDING_REGISTER	5692	1		s32	-10000	10000	100
id:28450	MODBUS_HOLDING_REGISTER	5694	1		s32	-10000	10000	100
id:28451	MODBUS_HOLDING_REGISTER	5696	1		s32	-10000	10000	100
id:28452	MODBUS_HOLDING_REGISTER	5698	1		s32	-10000	10000	100
id:28453	MODBUS_HOLDING_REGISTER	5700	1		s32	-10000	10000	100
id:28454	MODBUS_HOLDING_REGISTER	5702	1		s32	-10000	10000	100
id:28455	MODBUS_HOLDING_REGISTER	5704	1		s32	-10000	10000	100
id:28456	MODBUS_HOLDING_REGISTER	5706	1		s32	-10000	10000	100
id:28457	MODBUS_HOLDING_REGISTER	5708	1		s32	-10000	10000	100
id:28458	MODBUS_HOLDING_REGISTER	5710	1		s32	-10000	10000	100
id:28459	MODBUS_HOLDING_REGISTER	5712	1		s32	-10000	10000	100
id:28460	MODBUS_HOLDING_REGISTER	5714	1		s32	-10000	10000	100
id:28461	MODBUS_HOLDING_REGISTER	5716	1		s32	-10000	10000	100
id:28462	MODBUS_HOLDING_REGISTER	5718	1		s32	-10000	10000	100
id:28463	MODBUS_HOLDING_REGISTER	5720	1		s32	-10000	10000	100
id:28464	MODBUS_HOLDING_REGISTER	5722	1		s32	-10000	10000	100
id:28465	MODBUS_HOLDING_REGISTER	5724	1		s32	-10000	10000	100
id:28466	MODBUS_HOLDING_REGISTER	5726	1		s32	-10000	10000	100
id:28467	MODBUS_HOLDING_REGISTER	5728	1		s32	-10000	10000	100
id:28468	MODBUS_HOLDING_REGISTER	5730	1		s32	-10000	10000	100
id:28469	MODBUS_HOLDING_REGISTER	5732	1		s32	-10000	10000	100
id:28470	MODBUS_HOLDING_REGISTER	5734	1		s32	-10000	10000	100
id:28471	MODBUS_HOLDING_REGISTER	5736	1		s32	-10000	10000	100
id:28472	MODBUS_HOLDING_REGISTER	5738	1		s32	-10000	10000	100
id:28473	MODBUS_HOLDING_REGISTER	5740	1		s32	-10000	10000	100
id:28474	MODBUS_HOLDING_REGISTER	5742	1		s32	-10000	10000	100
id:28475	MODBUS_HOLDING_REGISTER	5744	1		s32	-10000	10000	100
id:28476	MODBUS_HOLDING_REGISTER	5746	1		s32	-10000	10000	100
id:28477	MODBUS_HOLDING_REGISTER	5748	1		s32	-10000	10000	100
id:28478	MODBUS_HOLDING_REGISTER	5750	1		s32	-10000	10000	100
id:28479	MODBUS_HOLDING_REGISTER	5752	1		s32	-10000	10000	100
id:28480	MODBUS_HOLDING_REGISTER	5754	1		s32	-10000	10000	100
id:28481	MODBUS_HOLDING_REGISTER	5756	1		s32	-10000	10000	100
id:28482	MODBUS_HOLDING_REGISTER	5758	1		s32	-10000	10000	100
id:28483	MODBUS_HOLDING_REGISTER	5760	1		s32	-10000	10000	100
id:28484	MODBUS_HOLDING_REGISTER	5762	1		s32	-10000	10000	100
id:28485	MODBUS_HOLDING_REGISTER	5764	1		s32	-10000	10000	100
id:28486	MODBUS_HOLDING_REGISTER	5766	1		s32	-10000	10000	100
id:28487	MODBUS_HOLDING_REGISTER	5768	1		s32	-10000	10000	100
id:28488	MODBUS_HOLDING_REGISTER	5770	1		s32	-10000	10000	100
id:28489	MODBUS_HOLDING_REGISTER	5772	1		s32	-10000	10000	100
id:28490	MODBUS_HOLDING_REGISTER	5774	1		s32	-10000	10000	100
id:28491	MODBUS_HOLDING_REGISTER	5776	1		s32	-10000	10000	100
id:28492	MODBUS_HOLDING_REGISTER	5778	1		s32	-10000	10000	100
id:28493	MODBUS_HOLDING_REGISTER	5780	1		s32	-10000	10000	100
id:28494	MODBUS_HOLDING_REGISTER	5782	1		s32	-10000	10000	100
id:28495	MODBUS_HOLDING_REGISTER	5784	1		s32	-10000	10000	100
id:28496	MODBUS_HOLDING_REGISTER	5786	1		s32	-10000	10000	100
id:28497	MODBUS_HOLDING_REGISTER	5788	1		s32	-10000	10000	100
id:28498	MODBUS_HOLDING_REGISTER	5790	1		s32	-10000	10000	100
id:28500	MODBUS_HOLDING_REGISTER	5792	1		s32	-10000	10000	100
id:28501	MODBUS_HOLDING_REGISTER	5794	1		s32	-10000	10000	100
id:28502	MODBUS_HOLDING_REGISTER	5796	1		s32	-10000	10000	100
id:28503	MODBUS_HOLDING_REGISTER	5798	1		s32	-10000	10000	100
id:28504	MODBUS_HOLDING_REGISTER	5800	1		s32	-10000	10000	100
id:28505	MODBUS_HOLDING_REGISTER	5802	1		s32	-10000	10000	100
id:28506	MODBUS_HOLDING_REGISTER	5804	1		s32	-10000	10000	100
id:28507	MODBUS_HOLDING_REGISTER	5806	1		s32	-10000	10000	100
id:28508	MODBUS_HOLDING_REGISTER	5808	1		s32	-10000	10000	100
id:28509	MODBUS_HOLDING_REGISTER	5810	1		s32	-10000	10000	100
id:28510	MODBUS_HOLDING_REGISTER	5812	1		s32	-10000	10000	100
id:28511	MODBUS_HOLDING_REGISTER	5814	1		s32	-10000	10000	100
id:28512	MODBUS_HOLDING_REGISTER	5816	1		s32	-10000	10000	100
id:28513	MODBUS_HOLDING_REGISTER	5818	1		s32	-10000	10000	100
id:28514	MODBUS_HOLDING_REGISTER	5820	1		s32	-10000	10000	100
id:28515	MODBUS_HOLDING_REGISTER	5822	1		s32	-10000	10000	100
id:28516	MODBUS_HOLDING_REGISTER	5824	1		s32	-10000	10000	100
id:28517	MODBUS_HOLDING_REGISTER	5826	1		s32	-10000	10000	100
id:28518	MODBUS_HOLDING_REGISTER	5828	1		s32	-10000	10000	100
id:28519	MODBUS_HOLDING_REGISTER	5830	1		s32	-10000	10000	100
id:28520	MODBUS_HOLDING_REGISTER	5832	1		s32	-10000	10000	100
id:28521	MODBUS_HOLDING_REGISTER	5834	1		s32	-10000	10000	100
id:28522	MODBUS_HOLDING_REGISTER	5836	1		s32	-10000	10000	100
id:28523	MODBUS_HOLDING_REGISTER	5838	1		s32	-10000	10000	100
id:28524	MODBUS_HOLDING_REGISTER	5840	1		s32	-10000	10000	100
id:28525	MODBUS_HOLDING_REGISTER	5842	1		s32	-10000	10000	100
id:28526	MODBUS_HOLDING_REGISTER	5844	1		s32	-10000	10000	100
id:28527	MODBUS_HOLDING_REGISTER	5846	1		s32	-10000	10000	100
id:28528	MODBUS_HOLDING_REGISTER	5848	1		s32	-10000	10000	100
id:28529	MODBUS_HOLDING_REGISTER	5850	1		s32	-10000	10000	100
id:28530	MODBUS_HOLDING_REGISTER	5852	1		s32	-10000	10000	100
id:28531	MODBUS_HOLDING_REGISTER	5854	1		s32	-10000	10000	100
id:28532	MODBUS_HOLDING_REGISTER	5856	1		s32	-10000	10000	100
id:28533	MODBUS_HOLDING_REGISTER	5858	1		s32	-10000	10000	100
id:28534	MODBUS_HOLDING_REGISTER	5860	1		s32	-10000	10000	100
id:28535	MODBUS_HOLDING_REGISTER	5862	1		s32	-10000	10000	100
id:28536	MODBUS_HOLDING_REGISTER	5864	1		s32	-10000	10000	100
id:28537	MODBUS_HOLDING_REGISTER	5866	1		s32	-10000	10000	100
id:28538	MODBUS_HOLDING_REGISTER	5868	1		s32	-10000	10000	100
id:28539	MODBUS_HOLDING_REGISTER	5870	1		s32	-10000	10000	100
id:28540	MODBUS_HOLDING_REGISTER	5872	1		s32	-10000	10000	100
id:28541	MODBUS_HOLDING_REGISTER	5874	1		s32	-10000	10000	100
id:28542	MODBUS_HOLDING_REGISTER	5876	1		s32	-10000	10000	100
id:28543	MODBUS_HOLDING_REGISTER	5878	1		s32	-10000	10000	100
id:28544	MODBUS_HOLDING_REGISTER	5880	1		s32	-10000	10000	100
id:28545	MODBUS_HOLDING_REGISTER	5882	1		s32	-10000	10000	100
id:28546	MODBUS_HOLDING_REGISTER	5884	1		s32	-10000	10000	100
id:28547	MODBUS_HOLDING_REGISTER	5886	1		s32	-10000	10000	100
id:28548	MODBUS_HOLDING_REGISTER	5888	1		s32	-10000	10000	100
id:28549	MODBUS_HOLDING_REGISTER	5890	1		s32	-10000	10000	100
id:28550	MODBUS_HOLDING_REGISTER	5892	1		s32	-10000	10000	100
id:28551	MODBUS_HOLDING_REGISTER	5894	1		s32	-10000	10000	100
id:28552	MODBUS_HOLDING_REGISTER	5896	1		s32	-10000	10000	100
id:28553	MODBUS_HOLDING_REGISTER	5898	1		s32	-10000	10000	100
id:28554	MODBUS_HOLDING_REGISTER	5900	1		s32	-10000	10000	100
id:28555	MODBUS_HOLDING_REGISTER	5902	1		s32	-10000	10000	100
id:28556	MODBUS_HOLDING_REGISTER	5904	1		s32	-10000	10000	100
id:28557	MODBUS_HOLDING_REGISTER	5906	1		s32	-10000	10000	100
id:28558	MODBUS_HOLDING_REGISTER	5908	1		s32	-10000	10000	100
id:28559	MODBUS_HOLDING_REGISTER	5910	1		s32	-10000	10000	100
id:28560	MODBUS_HOLDING_REGISTER	5912	1		s32	-10000	10000	100
id:28561	MODBUS_HOLDING_REGISTER	5914	1		s32	-10000	10000	100
id:28562	MODBUS_HOLDING_REGISTER	5916	1		s32	-10000	10000	100
id:28563	MODBUS_HOLDING_REGISTER	5918	1		s32	-10000	10000	100
id:28564	MODBUS_HOLDING_REGISTER	5920	1		s32	-10000	10000	100
id:28565	MODBUS_HOLDING_REGISTER	5922	1		s32	-10000	10000	100
id:28566	MODBUS_HOLDING_REGISTER	5924	1		s32	-10000	10000	100
id:28567	MODBUS_HOLDING_REGISTER	5926	1		s32	-10000	10000	100
id:28568	MODBUS_HOLDING_REGISTER	5928	1		s32	-10000	10000	100
id:28569	MODBUS_HOLDING_REGISTER	5930	1		s32	-10000	10000	100
id:28570	MODBUS_HOLDING_REGISTER	5932	1		s32	-10000	10000	100
id:28571	MODBUS_HOLDING_REGISTER	5934	1		s32	-10000	10000	100
id:28572	MODBUS_HOLDING_REGISTER	5936	1		s32	-10000	10000	100
id:28573	MODBUS_HOLDING_REGISTER	5938	1		s32	-10000	10000	100
id:28574	MODBUS_HOLDING_REGISTER	5940	1		s32	-10000	10000	100
id:28575	MODBUS_HOLDING_REGISTER	5942	1		s32	-10000	10000	100
id:28576	MODBUS_HOLDING_REGISTER	5944	1		s32	-10000	10000	100
id:28577	MODBUS_HOLDING_REGISTER	5946	1		s32	-10000	10000	100
id:28578	MODBUS_HOLDING_REGISTER	5948	1		s32	-10000	10000	100
id:28579	MODBUS_HOLDING_REGISTER	5950	1		s32	-10000	10000	100
id:28580	MODBUS_HOLDING_REGISTER	5952	1		s32	-10000	10000	100
id:28581	MODBUS_HOLDING_REGISTER	5954	1		s32	-10000	10000	100
id:28582	MODBUS_HOLDING_REGISTER	5956	1		s32	-10000	10000	100
id:28583	MODBUS_HOLDING_REGISTER	5958	1		s32	-10000	10000	100
id:28584	MODBUS_HOLDING_REGISTER	5960	1		s32	-10000	10000	100
id:28585	MODBUS_HOLDING_REGISTER	5962	1		s32	-10000	10000	100
id:28586	MODBUS_HOLDING_REGISTER	5964	1		s32	-10000	10000	100
id:28587	MODBUS_HOLDING_REGISTER	5966	1		s32	-10000	10000	100
id:28588	MODBUS_HOLDING_REGISTER	5968	1		s32	-10000	10000	100
id:28589	MODBUS_HOLDING_REGISTER	5970	1		s32	-10000	10000	100
id:28590	MODBUS_HOLDING_REGISTER	5972	1		s32	-10000	10000	100
id:28591	MODBUS_HOLDING_REGISTER	5974	1		s32	-10000	10000	100
id:28592	MODBUS_HOLDING_REGISTER	5976	1		s32	-10000	10000	100
id:28593	MODBUS_HOLDING_REGISTER	5978	1		s32	-10000	10000	100
id:28594	MODBUS_HOLDING_REGISTER	5980	1		s32	-10000	10000	100
id:28595	MODBUS_HOLDING_REGISTER	5982	1		s32	-10000	10000	100
id:29258	MODBUS_HOLDING_REGISTER	5984	1	kW	u16	0	65535	0
Istleistung	MODBUS_INPUT_REGISTER	2727	100	kW	u32	0	0	0
id:29292	MODBUS_HOLDING_REGISTER	5985	1		s16	0	20	0
id:29970	MODBUS_INPUT_REGISTER	5986	1		u8	0	0	0
id:29971	MODBUS_HOLDING_REGISTER	5987	10	°C	s16	0	0	0
Eingang AUX7	MODBUS_HOLDING_REGISTER	1555	1		u8	0	68	0
Eingang AUX8	MODBUS_HOLDING_REGISTER	1556	1		u8	0	68	0
Eingang AUX9	MODBUS_HOLDING_REGISTER	1557	1		u8	0	68	0
id:55076	MODBUS_HOLDING_REGISTER	2877	1		u8	0	1	0
id:55077	MODBUS_HOLDING_REGISTER	2878	1		u8	0	1	0
id:55078	MODBUS_HOLDING_REGISTER	2879	1		u8	0	1	0
id:55079	MODBUS_HOLDING_REGISTER	2880	1		u8	0	1	0
id:55080	MODBUS_HOLDING_REGISTER	2881	1		u8	0	1	0
id:55081	MODBUS_HOLDING_REGISTER	2882	1		u8	0	1	0
id:55082	MODBUS_HOLDING_REGISTER	2883	1		u8	0	1	0
id:55083	MODBUS_HOLDING_REGISTER	2884	1		u8	0	1	0
Elektroheizpatronenleistung Reservebetrieb	MODBUS_HOLDING_REGISTER	3028	100	kW	s16	0	4500	600
Disable emergency restart GP1	MODBUS_HOLDING_REGISTER	3986	1		u8	0	1	0
"EEV Control Mode (EB101)"	MODBUS_INPUT_REGISTER	2413	1		u8	0	0	0
"EEV State (EB101)"	MODBUS_INPUT_REGISTER	2421	1		u8	0	0	0
id:55495	MODBUS_HOLDING_REGISTER	5550	1		u8	0	1	0
id:55496	MODBUS_HOLDING_REGISTER	5207	10	°C	s16	0	0	0
